Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
17135,53,Male,Sandals,Clothing,77,Wyoming,XL,Yellow,Spring,3.1,Yes,Yes,1,Venmo,Monthly
17136,61,Male,Boots,Accessories,26,Alaska,M,Beige,Spring,3.8,No,No,39,Credit Card,Weekly
17137,62,Male,Jeans,Clothing,39,Alabama,L,Peach,Summer,2.8,Yes,No,46,Bank Transfer,Every 3 Months
17138,61,Male,Jacket,Accessories,65,Hawaii,S,Cyan,Winter,3.2,No,Yes,40,Venmo,Monthly
17139,44,Female,Socks,Footwear,54,Delaware,S,Orange,Summer,2.8,No,Yes,33,Bank Transfer,Monthly
17140,50,Female,Shoes,Clothing,89,Delaware,XL,Lavender,Summer,3.7,No,No,31,Credit Card,Annually
17141,30,Male,Socks,Footwear,59,Wisconsin,M,Red,Summer,3.4,No,No,9,PayPal,Weekly
17142,18,Female,Jeans,Clothing,73,Alabama,M,Turquoise,Winter,4.0,Yes,Yes,15,Bank Transfer,Monthly
17143,34,Female,Shorts,Accessories,69,Oklahoma,M,Lavender,Winter,3.4,Yes,No,38,Cash,Annually
17144,30,Male,T-shirt,Footwear,23,Oregon,L,Indigo,Fall,4.9,Yes,Yes,22,Debit Card,Annually
17145,24,Male,Shoes,Footwear,59,Colorado,L,Charcoal,Spring,4.4,No,No,42,Credit Card,Monthly
17146,69,Male,T-shirt,Outerwear,78,Michigan,M,Gray,Summer,3.3,Yes,Yes,14,Bank Transfer,Weekly
17147,35,Female,Jewelry,Footwear,77,Iowa,L,Gray,Spring,2.7,Yes,No,41,Debit Card,Fortnightly
17148,41,Male,Jewelry,Accessories,85,Louisiana,XL,Orange,Summer,3.3,No,Yes,16,Cash,Every 3 Months
17149,30,Male,Jeans,Accessories,21,Idaho,S,Gold,Winter,4.0,Yes,No,21,Bank Transfer,Annually
17150,31,Male,Boots,Accessories,86,North Carolina,XL,Maroon,Summer,4.1,Yes,No,22,Venmo,Bi-Weekly
17151,41,Female,Handbag,Footwear,72,Oregon,M,Blue,Winter,4.1,Yes,Yes,20,Debit Card,Weekly
17152,46,Male,Sweater,Accessories,79,New York,S,Teal,Summer,3.2,Yes,Yes,22,Credit Card,Weekly
17153,38,Male,Scarf,Footwear,80,New Hampshire,S,Red,Fall,4.7,No,Yes,14,Venmo,Weekly
17154,41,Female,Pants,Footwear,98,Nebraska,XL,Silver,Fall,3.4,Yes,Yes,6,Debit Card,Annually
17155,25,Male,Sandals,Footwear,74,Oklahoma,S,Yellow,Fall,4.5,Yes,Yes,16,PayPal,Annually
17156,19,Female,Scarf,Footwear,92,Wyoming,L,Teal,Spring,3.7,No,No,28,Venmo,Bi-Weekly
17157,27,Female,Jewelry,Accessories,42,Delaware,M,Peach,Summer,4.1,Yes,No,4,Cash,Monthly
17158,28,Female,Sandals,Clothing,34,Nebraska,XL,White,Fall,3.9,Yes,No,19,Bank Transfer,Monthly
17159,27,Female,Handbag,Outerwear,46,Oklahoma,L,Cyan,Winter,2.8,No,Yes,11,Cash,Monthly
17160,49,Female,Jeans,Outerwear,38,New Jersey,XL,Cyan,Summer,4.5,No,No,2,Bank Transfer,Weekly
17161,69,Female,Shoes,Clothing,88,Minnesota,XL,Maroon,Spring,3.5,No,No,48,Credit Card,Quarterly
17162,35,Female,Hat,Outerwear,28,Kansas,L,Charcoal,Summer,3.6,No,Yes,21,Venmo,Bi-Weekly
17163,36,Female,Gloves,Outerwear,59,Alabama,L,Magenta,Spring,3.8,Yes,Yes,40,Bank Transfer,Weekly
17164,55,Male,Jacket,Outerwear,85,Idaho,L,Silver,Spring,4.4,No,Yes,40,Debit Card,Every 3 Months
17165,30,Female,Backpack,Footwear,53,Massachusetts,XL,Indigo,Spring,4.5,Yes,Yes,17,Venmo,Quarterly
17166,31,Female,Dress,Accessories,95,Alabama,L,Lavender,Fall,3.4,No,No,12,Bank Transfer,Weekly
17167,48,Male,Shoes,Footwear,69,Vermont,XL,Beige,Fall,4.4,Yes,No,3,Venmo,Monthly
17168,45,Male,Jewelry,Footwear,29,Idaho,L,Gray,Fall,3.4,Yes,Yes,22,Debit Card,Fortnightly
17169,46,Female,Scarf,Footwear,90,New Mexico,L,Lavender,Spring,3.2,No,Yes,24,Bank Transfer,Bi-Weekly
17170,31,Female,Hoodie,Clothing,92,Delaware,L,Cyan,Spring,2.8,No,Yes,33,PayPal,Bi-Weekly
17171,56,Female,Sneakers,Clothing,55,Vermont,L,Gray,Summer,3.3,No,No,21,Cash,Weekly
17172,19,Female,Sandals,Accessories,48,Pennsylvania,S,Magenta,Spring,4.6,Yes,Yes,39,Venmo,Quarterly
17173,38,Female,Shorts,Clothing,83,Iowa,M,Gray,Spring,4.8,Yes,No,45,Cash,Monthly
17174,34,Male,Coat,Footwear,64,Hawaii,M,White,Fall,3.6,No,Yes,28,Debit Card,Every 3 Months
17175,55,Male,Backpack,Outerwear,28,Kansas,S,Purple,Fall,3.4,No,No,29,Venmo,Quarterly
17176,63,Female,Shorts,Outerwear,56,Alaska,M,Beige,Fall,4.0,No,Yes,1,Cash,Fortnightly
17177,39,Male,Shirt,Accessories,57,Oklahoma,M,Silver,Winter,3.0,Yes,Yes,12,Debit Card,Every 3 Months
17178,60,Male,Handbag,Clothing,73,Montana,M,Yellow,Summer,2.7,No,Yes,27,Credit Card,Bi-Weekly
17179,43,Male,Backpack,Footwear,46,Mississippi,L,Peach,Winter,4.0,Yes,Yes,50,Cash,Annually
17180,27,Male,Sweater,Clothing,37,Ohio,XL,Magenta,Fall,4.9,No,No,35,Credit Card,Monthly
17181,57,Female,Backpack,Outerwear,77,New Hampshire,L,Green,Fall,3.8,No,Yes,1,Debit Card,Bi-Weekly
17182,31,Female,Shoes,Accessories,94,Nevada,XL,Green,Fall,3.0,No,No,46,Venmo,Annually
17183,57,Female,Sneakers,Accessories,69,Utah,M,Indigo,Spring,4.2,No,Yes,48,Venmo,Bi-Weekly
17184,53,Female,Jeans,Outerwear,51,New Hampshire,S,Blue,Fall,3.2,No,Yes,30,Credit Card,Annually
17185,42,Male,Gloves,Outerwear,93,Rhode Island,XL,Black,Spring,3.3,No,No,20,Bank Transfer,Quarterly
17186,47,Male,Dress,Footwear,88,Massachusetts,L,Purple,Summer,2.7,No,Yes,43,Credit Card,Weekly
17187,51,Male,Sweater,Accessories,66,Ohio,M,Beige,Winter,4.7,Yes,No,12,Credit Card,Every 3 Months
17188,66,Male,Coat,Outerwear,34,Idaho,XL,Violet,Winter,2.6,Yes,No,14,PayPal,Quarterly
17189,30,Female,Sweater,Clothing,91,Mississippi,M,Blue,Fall,3.7,No,No,46,Venmo,Bi-Weekly
17190,62,Female,Boots,Accessories,32,Nevada,L,Pink,Summer,4.9,Yes,No,8,Credit Card,Fortnightly
17191,26,Female,Shirt,Clothing,80,Wyoming,S,Charcoal,Fall,4.7,No,No,29,Credit Card,Every 3 Months
17192,38,Female,Hat,Outerwear,54,Vermont,L,Brown,Winter,3.0,No,Yes,17,Cash,Fortnightly
17193,60,Male,Hoodie,Footwear,82,Mississippi,S,White,Fall,3.9,Yes,Yes,12,Venmo,Bi-Weekly
17194,42,Female,Gloves,Accessories,85,Florida,S,Yellow,Spring,5.0,Yes,No,21,Credit Card,Fortnightly
17195,62,Male,Sunglasses,Clothing,99,West Virginia,XL,Red,Winter,4.0,No,Yes,18,Cash,Quarterly
17196,26,Female,Dress,Clothing,31,Florida,S,Lavender,Spring,3.9,Yes,No,6,Debit Card,Weekly
17197,22,Male,Sunglasses,Footwear,57,Texas,XL,Gold,Winter,3.9,No,No,17,Debit Card,Every 3 Months
17198,70,Male,Handbag,Clothing,97,Montana,M,Pink,Winter,3.2,No,Yes,48,Cash,Annually
17199,18,Male,Jeans,Accessories,99,New Jersey,M,Gray,Spring,4.4,No,Yes,44,Credit Card,Weekly
17200,43,Female,Blouse,Footwear,56,Maine,S,Beige,Summer,3.3,Yes,Yes,36,PayPal,Bi-Weekly
17201,25,Female,Dress,Outerwear,27,Louisiana,L,Purple,Winter,4.8,Yes,No,45,Bank Transfer,Every 3 Months
17202,50,Male,Pants,Footwear,74,Vermont,M,Beige,Winter,4.8,No,No,38,Venmo,Monthly
17203,28,Male,Blouse,Footwear,58,Texas,L,Green,Fall,2.8,Yes,Yes,11,Credit Card,Weekly
17204,56,Female,Scarf,Outerwear,27,Maryland,XL,Turquoise,Winter,2.8,Yes,No,10,Debit Card,Annually
17205,21,Female,Backpack,Outerwear,91,Georgia,S,Brown,Fall,3.9,No,No,39,Cash,Bi-Weekly
17206,56,Male,Dress,Outerwear,21,Alaska,L,Gray,Winter,3.1,No,Yes,22,Venmo,Weekly
17207,25,Male,Scarf,Footwear,86,Arkansas,M,White,Spring,4.7,No,No,46,Credit Card,Annually
17208,41,Male,T-shirt,Clothing,89,New York,S,Pink,Spring,3.7,No,Yes,23,Bank Transfer,Monthly
17209,29,Male,Gloves,Accessories,99,Oklahoma,S,Charcoal,Winter,4.7,Yes,Yes,21,Cash,Quarterly
17210,48,Female,Jewelry,Clothing,77,Colorado,M,Blue,Fall,4.7,Yes,Yes,22,Venmo,Bi-Weekly
17211,46,Male,Sneakers,Footwear,77,Michigan,M,Silver,Spring,3.0,Yes,Yes,28,PayPal,Weekly
17212,19,Male,Scarf,Footwear,53,New Jersey,L,Beige,Spring,2.5,Yes,Yes,46,Cash,Monthly
17213,50,Female,Jeans,Accessories,44,Wisconsin,S,Olive,Summer,4.2,No,Yes,17,Cash,Annually
17214,36,Female,Skirt,Accessories,70,Utah,L,Cyan,Spring,4.4,No,No,32,Cash,Weekly
17215,64,Male,Shoes,Accessories,36,Rhode Island,S,Gray,Winter,3.5,Yes,Yes,33,PayPal,Every 3 Months
17216,47,Female,Gloves,Footwear,96,Nevada,XL,Pink,Fall,3.1,No,No,47,Bank Transfer,Weekly
17217,34,Female,Sandals,Footwear,72,Ohio,XL,Charcoal,Spring,3.9,Yes,No,4,Credit Card,Weekly
17218,70,Male,Shorts,Footwear,75,Connecticut,XL,White,Summer,4.7,No,No,10,Debit Card,Fortnightly
17219,20,Female,Pants,Outerwear,70,Oklahoma,S,Peach,Summer,2.9,No,No,41,Cash,Quarterly
17220,52,Female,Skirt,Outerwear,75,Texas,S,Turquoise,Fall,3.0,Yes,Yes,6,PayPal,Bi-Weekly
17221,49,Male,Belt,Accessories,84,Florida,M,Peach,Fall,2.7,Yes,Yes,3,Debit Card,Weekly
17222,28,Male,Scarf,Footwear,29,Hawaii,L,Red,Spring,4.7,Yes,No,46,Bank Transfer,Quarterly
17223,34,Female,Pants,Outerwear,61,West Virginia,L,Violet,Winter,4.9,Yes,Yes,32,Cash,Monthly
17224,23,Female,Handbag,Accessories,27,Kansas,XL,Peach,Fall,3.1,No,Yes,28,Venmo,Weekly
17225,33,Male,Shirt,Accessories,35,Illinois,M,Indigo,Spring,3.4,No,No,46,Cash,Bi-Weekly
17226,65,Male,Jacket,Footwear,82,New York,XL,Black,Fall,4.6,No,No,35,Bank Transfer,Every 3 Months
17227,50,Male,Sweater,Outerwear,92,Nevada,S,Beige,Winter,2.9,No,Yes,23,Bank Transfer,Bi-Weekly
17228,52,Male,Jewelry,Outerwear,59,Alaska,L,Gray,Spring,3.3,No,Yes,24,Debit Card,Annually
17229,69,Male,Handbag,Footwear,33,Delaware,XL,Green,Fall,4.0,Yes,No,24,Debit Card,Every 3 Months
17230,46,Female,Blouse,Footwear,90,Washington,S,Pink,Fall,3.6,No,Yes,24,Debit Card,Every 3 Months
17231,34,Female,Blouse,Footwear,97,Nebraska,XL,Teal,Summer,3.9,No,No,14,Credit Card,Every 3 Months
17232,42,Female,Jewelry,Outerwear,36,Oregon,M,Maroon,Winter,3.8,Yes,Yes,31,Credit Card,Bi-Weekly
17233,49,Female,Sunglasses,Outerwear,69,Oregon,L,Turquoise,Fall,2.9,Yes,Yes,4,Venmo,Every 3 Months
17234,66,Female,Belt,Outerwear,67,Arkansas,L,Charcoal,Winter,4.6,Yes,No,2,Debit Card,Monthly
17235,30,Female,Sneakers,Outerwear,43,Ohio,XL,Gold,Winter,4.0,No,No,40,Cash,Monthly
17236,57,Male,Sweater,Accessories,95,South Carolina,S,Yellow,Winter,4.3,Yes,Yes,45,Venmo,Quarterly
17237,40,Male,Shirt,Accessories,78,Florida,S,Peach,Winter,3.4,Yes,No,4,Credit Card,Fortnightly
17238,31,Male,Pants,Outerwear,92,Virginia,S,Charcoal,Fall,3.1,No,No,36,Bank Transfer,Bi-Weekly
17239,28,Male,Sandals,Clothing,20,Oregon,XL,Gray,Spring,4.5,No,No,6,PayPal,Quarterly
17240,69,Female,Sneakers,Accessories,32,Rhode Island,S,Blue,Winter,2.9,No,No,34,Credit Card,Quarterly
17241,32,Female,Boots,Accessories,65,Arkansas,S,Red,Summer,3.2,No,Yes,18,Venmo,Every 3 Months
17242,63,Female,Blouse,Outerwear,63,Idaho,M,Purple,Summer,3.8,No,Yes,23,Debit Card,Weekly
17243,33,Male,Socks,Clothing,26,Delaware,M,Silver,Winter,4.7,Yes,Yes,31,Credit Card,Every 3 Months
17244,22,Female,T-shirt,Accessories,30,Indiana,S,Black,Fall,2.7,No,No,16,Bank Transfer,Bi-Weekly
17245,69,Male,Pants,Accessories,49,Massachusetts,L,Lavender,Summer,4.4,Yes,Yes,24,Cash,Bi-Weekly
17246,67,Male,Skirt,Outerwear,68,Idaho,XL,Pink,Winter,4.5,No,Yes,28,Bank Transfer,Fortnightly
17247,39,Male,Hoodie,Clothing,81,Mississippi,M,Peach,Spring,2.6,No,Yes,24,Venmo,Fortnightly
17248,36,Male,Jacket,Accessories,34,New Hampshire,XL,Green,Spring,4.0,No,No,50,Credit Card,Quarterly
17249,27,Male,Coat,Footwear,20,Tennessee,M,Gray,Summer,3.9,No,Yes,2,Bank Transfer,Quarterly
17250,47,Male,Hat,Clothing,95,Florida,S,Green,Spring,4.2,Yes,Yes,15,Venmo,Monthly
17251,23,Female,Hat,Footwear,52,Illinois,XL,Yellow,Fall,2.8,No,Yes,8,Bank Transfer,Monthly
17252,36,Male,Boots,Outerwear,60,Minnesota,XL,Green,Winter,3.8,Yes,Yes,22,Venmo,Every 3 Months
17253,30,Female,Pants,Outerwear,45,Arkansas,M,Gray,Winter,4.6,No,No,11,Credit Card,Monthly
17254,61,Female,Jacket,Accessories,47,Maine,XL,Red,Summer,3.4,No,No,23,Credit Card,Monthly
17255,54,Female,Dress,Clothing,26,Virginia,XL,Silver,Spring,4.8,No,No,45,PayPal,Monthly
17256,58,Female,Sweater,Clothing,22,North Dakota,S,Orange,Winter,4.0,No,Yes,26,PayPal,Annually
17257,64,Female,Socks,Accessories,31,Illinois,M,Green,Summer,2.8,No,Yes,31,Debit Card,Weekly
17258,60,Male,Scarf,Outerwear,32,North Carolina,XL,Black,Summer,3.3,Yes,Yes,36,Venmo,Annually
17259,45,Female,Handbag,Outerwear,52,Alabama,M,Indigo,Summer,3.0,No,No,46,Cash,Weekly
17260,40,Male,Hoodie,Outerwear,66,Delaware,M,Green,Summer,4.9,No,Yes,45,Bank Transfer,Monthly
17261,33,Female,Boots,Clothing,78,Delaware,S,Magenta,Winter,3.5,Yes,Yes,10,Debit Card,Weekly
17262,69,Female,T-shirt,Clothing,84,North Dakota,L,Indigo,Spring,2.7,Yes,Yes,22,Venmo,Quarterly
17263,47,Male,Hoodie,Accessories,92,Pennsylvania,XL,Black,Summer,4.0,Yes,No,14,PayPal,Monthly
17264,50,Male,Handbag,Clothing,48,Wyoming,S,Olive,Winter,3.3,Yes,Yes,11,PayPal,Fortnightly
17265,64,Female,Jacket,Outerwear,41,Idaho,M,Silver,Winter,3.1,Yes,Yes,14,Debit Card,Every 3 Months
17266,42,Female,Shoes,Footwear,36,New Mexico,M,Pink,Winter,3.8,No,No,46,Cash,Annually
17267,41,Female,Shirt,Outerwear,99,Arkansas,L,Charcoal,Winter,4.2,No,Yes,46,Cash,Annually
17268,56,Male,Blouse,Clothing,28,Tennessee,L,Maroon,Spring,3.5,No,No,46,Credit Card,Fortnightly
17269,49,Male,Boots,Outerwear,56,Illinois,XL,Turquoise,Fall,5.0,No,Yes,15,PayPal,Bi-Weekly
17270,35,Male,Coat,Accessories,31,Alaska,M,Gold,Fall,4.6,No,Yes,12,Bank Transfer,Bi-Weekly
17271,57,Male,Shoes,Clothing,76,West Virginia,XL,Cyan,Spring,4.6,No,No,50,Venmo,Quarterly
17272,60,Female,Sandals,Clothing,63,California,S,Olive,Winter,3.9,Yes,No,33,PayPal,Annually
17273,39,Male,Boots,Footwear,71,Oregon,L,Brown,Winter,4.7,No,Yes,33,Debit Card,Fortnightly
17274,44,Female,Jewelry,Accessories,56,North Carolina,XL,Maroon,Summer,4.7,Yes,Yes,33,Venmo,Quarterly
17275,52,Female,Sunglasses,Clothing,40,Massachusetts,S,Pink,Winter,3.7,Yes,No,14,Cash,Bi-Weekly
17276,50,Female,Sweater,Outerwear,66,Massachusetts,XL,Brown,Summer,3.4,No,No,26,Venmo,Annually
17277,36,Male,Socks,Accessories,20,Kentucky,XL,Red,Summer,4.0,No,No,4,Venmo,Monthly
17278,49,Female,Skirt,Outerwear,90,South Carolina,S,Turquoise,Winter,4.0,No,No,12,Cash,Weekly
17279,22,Female,Sandals,Outerwear,49,Arkansas,L,Yellow,Summer,3.2,No,No,10,Credit Card,Quarterly
17280,39,Female,Socks,Footwear,78,Connecticut,S,Lavender,Winter,4.2,No,Yes,29,Debit Card,Annually
17281,21,Female,Shirt,Footwear,97,New Jersey,S,Magenta,Summer,4.8,Yes,No,19,PayPal,Weekly
17282,43,Female,Pants,Outerwear,64,Maine,L,Red,Fall,4.2,Yes,Yes,28,Cash,Every 3 Months
17283,18,Female,Jeans,Outerwear,81,Virginia,L,Teal,Spring,3.9,No,No,49,Venmo,Monthly
17284,23,Male,Jeans,Clothing,48,Virginia,L,Teal,Summer,2.5,Yes,Yes,14,Venmo,Fortnightly
17285,36,Male,Pants,Outerwear,78,Rhode Island,M,Cyan,Spring,4.0,Yes,Yes,1,Credit Card,Monthly
17286,46,Male,T-shirt,Clothing,28,Virginia,S,White,Spring,4.1,Yes,Yes,34,Cash,Quarterly
17287,36,Male,Dress,Outerwear,63,Minnesota,M,Cyan,Spring,4.7,Yes,Yes,19,Cash,Weekly
17288,47,Male,Scarf,Footwear,83,Oklahoma,XL,Red,Winter,4.3,No,No,50,Debit Card,Bi-Weekly
17289,36,Male,Sweater,Clothing,100,West Virginia,L,Indigo,Summer,3.4,No,No,18,PayPal,Monthly
17290,50,Female,Pants,Clothing,85,South Carolina,XL,Gray,Winter,3.1,Yes,Yes,20,Venmo,Weekly
17291,69,Female,Coat,Clothing,69,West Virginia,S,Purple,Fall,4.9,Yes,Yes,34,Debit Card,Annually
17292,27,Male,Shorts,Footwear,75,Virginia,XL,Orange,Summer,4.8,No,No,11,Venmo,Monthly
17293,64,Female,Pants,Accessories,27,Maine,L,Charcoal,Fall,4.8,Yes,No,12,Debit Card,Bi-Weekly
17294,30,Male,Dress,Footwear,59,Arkansas,S,Maroon,Summer,2.6,No,Yes,17,Debit Card,Weekly
17295,52,Female,Backpack,Footwear,51,New Hampshire,S,Magenta,Winter,2.6,No,No,38,Credit Card,Weekly
17296,49,Female,Backpack,Outerwear,39,North Dakota,L,Peach,Summer,2.7,Yes,Yes,46,Credit Card,Every 3 Months
17297,22,Male,Belt,Outerwear,77,Utah,L,Charcoal,Fall,4.6,Yes,No,4,Cash,Weekly
17298,50,Male,Handbag,Accessories,70,Mississippi,L,Red,Summer,4.3,No,Yes,33,Debit Card,Monthly
17299,69,Female,Gloves,Outerwear,96,Arizona,XL,Maroon,Winter,3.6,Yes,No,19,Cash,Monthly
17300,19,Male,Skirt,Clothing,51,Oregon,XL,Blue,Fall,2.9,Yes,No,39,Debit Card,Weekly
17301,64,Female,Shirt,Accessories,62,South Dakota,M,Brown,Fall,3.5,No,No,32,Bank Transfer,Bi-Weekly
17302,20,Male,Skirt,Footwear,28,Oklahoma,S,Brown,Fall,4.3,No,No,32,Credit Card,Fortnightly
17303,51,Female,Shirt,Footwear,56,Louisiana,M,Olive,Summer,2.9,No,Yes,18,PayPal,Bi-Weekly
17304,35,Male,Backpack,Clothing,97,Delaware,M,Teal,Fall,5.0,Yes,No,41,Bank Transfer,Quarterly
17305,18,Female,Dress,Accessories,79,Tennessee,L,Black,Summer,3.7,Yes,No,22,Bank Transfer,Quarterly
17306,32,Female,Jeans,Clothing,55,Connecticut,XL,Violet,Fall,4.7,No,Yes,34,Bank Transfer,Every 3 Months
17307,19,Male,Jeans,Accessories,30,Indiana,M,Brown,Summer,4.0,No,No,40,Credit Card,Bi-Weekly
17308,68,Male,T-shirt,Accessories,96,Missouri,XL,Blue,Spring,3.3,No,No,3,Credit Card,Every 3 Months
17309,32,Male,Jeans,Clothing,64,Nevada,L,Pink,Spring,2.8,No,No,16,Cash,Annually
17310,18,Female,Jeans,Clothing,93,Pennsylvania,S,Purple,Winter,4.0,No,Yes,8,Debit Card,Fortnightly
17311,33,Male,Sunglasses,Outerwear,41,Louisiana,XL,Lavender,Spring,4.3,Yes,No,14,Venmo,Bi-Weekly
17312,23,Female,Hoodie,Footwear,36,North Dakota,S,Silver,Summer,4.0,No,Yes,34,Debit Card,Annually
17313,40,Male,Sandals,Clothing,56,New Hampshire,M,Green,Winter,3.5,Yes,Yes,1,Debit Card,Annually
17314,35,Female,Pants,Clothing,86,North Carolina,M,Cyan,Fall,3.3,Yes,No,31,Debit Card,Weekly
17315,21,Male,Gloves,Footwear,93,New Jersey,M,Lavender,Summer,3.9,No,Yes,4,PayPal,Every 3 Months
17316,63,Male,Backpack,Clothing,89,Florida,M,Violet,Fall,4.8,Yes,No,3,Credit Card,Weekly
17317,55,Female,Hat,Clothing,78,Minnesota,XL,Yellow,Winter,4.3,Yes,Yes,29,Venmo,Bi-Weekly
17318,41,Female,Gloves,Footwear,87,Tennessee,S,White,Summer,4.8,No,Yes,38,Credit Card,Weekly
17319,41,Male,Skirt,Accessories,48,Arizona,L,Gray,Winter,4.7,Yes,No,27,Venmo,Weekly
17320,44,Female,T-shirt,Outerwear,42,Georgia,XL,Peach,Summer,3.7,Yes,No,15,Cash,Monthly
17321,45,Female,Jeans,Accessories,73,Vermont,XL,Yellow,Winter,2.6,No,Yes,44,Credit Card,Weekly
17322,65,Female,Sandals,Footwear,87,Texas,S,Red,Winter,3.5,No,No,48,PayPal,Weekly
17323,28,Female,Sweater,Outerwear,27,Minnesota,M,Peach,Fall,2.7,Yes,Yes,49,PayPal,Every 3 Months
17324,33,Male,Sweater,Footwear,51,Massachusetts,XL,Brown,Spring,4.1,Yes,Yes,20,PayPal,Quarterly
17325,66,Female,Dress,Accessories,55,New Jersey,L,Peach,Spring,4.4,Yes,No,47,Credit Card,Every 3 Months
17326,57,Male,Backpack,Clothing,62,Delaware,L,Yellow,Spring,3.8,Yes,No,38,Cash,Quarterly
17327,68,Female,Hat,Outerwear,88,Arkansas,S,Violet,Fall,3.5,Yes,No,42,Bank Transfer,Every 3 Months
17328,64,Male,Belt,Clothing,82,New York,M,Black,Summer,2.5,Yes,No,44,Venmo,Bi-Weekly
17329,68,Male,Hoodie,Clothing,29,Rhode Island,M,Peach,Spring,3.4,No,Yes,10,Venmo,Every 3 Months
17330,34,Male,Shoes,Outerwear,75,North Dakota,XL,Violet,Spring,2.6,Yes,No,2,Venmo,Monthly
17331,32,Female,Sunglasses,Outerwear,79,New York,L,Purple,Winter,2.9,No,Yes,5,Bank Transfer,Quarterly
17332,51,Female,Pants,Outerwear,42,Indiana,XL,Gray,Spring,4.0,Yes,Yes,8,Bank Transfer,Monthly
17333,20,Male,Hoodie,Accessories,93,Missouri,M,Brown,Fall,3.7,Yes,Yes,36,Venmo,Annually
17334,49,Female,Scarf,Outerwear,80,Montana,M,Violet,Fall,4.8,Yes,No,3,Bank Transfer,Quarterly
17335,63,Female,Jacket,Clothing,33,Alabama,S,Gray,Fall,2.9,Yes,No,47,Credit Card,Fortnightly
17336,43,Male,Jacket,Outerwear,39,California,XL,Blue,Winter,3.4,Yes,Yes,37,Venmo,Bi-Weekly
17337,59,Female,Jeans,Clothing,78,Pennsylvania,M,Blue,Spring,4.4,Yes,Yes,43,Cash,Monthly
17338,32,Male,Jacket,Accessories,69,Nevada,XL,Gold,Summer,3.5,Yes,Yes,34,Venmo,Bi-Weekly
17339,36,Male,Jeans,Outerwear,35,Colorado,M,Cyan,Winter,3.5,No,Yes,15,PayPal,Annually
17340,45,Female,Jacket,Accessories,95,Connecticut,S,Gray,Summer,4.7,No,Yes,48,Bank Transfer,Every 3 Months
17341,28,Female,Shirt,Accessories,22,Arizona,L,Peach,Fall,2.5,Yes,Yes,47,Bank Transfer,Fortnightly
17342,40,Male,Coat,Clothing,25,Maryland,XL,Orange,Fall,2.5,Yes,No,50,Cash,Monthly
17343,53,Male,Hat,Outerwear,67,Oregon,XL,Gray,Spring,3.6,Yes,Yes,32,Cash,Quarterly
17344,28,Male,Hat,Footwear,46,Oregon,XL,Charcoal,Spring,3.6,Yes,Yes,20,Venmo,Quarterly
17345,40,Male,Boots,Outerwear,71,Kansas,M,Brown,Fall,3.4,No,Yes,45,Bank Transfer,Annually
17346,30,Female,Hoodie,Clothing,79,South Carolina,L,White,Fall,4.2,No,No,42,Cash,Fortnightly
17347,69,Female,Jeans,Accessories,74,New Jersey,S,Yellow,Spring,4.8,Yes,Yes,30,Bank Transfer,Monthly
17348,33,Male,Hat,Accessories,71,Hawaii,L,Turquoise,Winter,4.4,Yes,No,28,Debit Card,Monthly
17349,21,Female,Boots,Outerwear,52,New Jersey,L,Charcoal,Winter,4.0,No,No,30,Debit Card,Quarterly
17350,50,Female,Backpack,Accessories,97,Washington,M,Teal,Winter,4.9,Yes,No,26,Cash,Monthly
17351,54,Female,Socks,Clothing,72,Utah,XL,Magenta,Summer,3.6,No,No,48,Bank Transfer,Monthly
17352,49,Female,Gloves,Footwear,47,Hawaii,S,Brown,Fall,4.1,Yes,No,2,Cash,Annually
17353,40,Female,Shoes,Outerwear,85,Minnesota,S,Black,Summer,5.0,No,Yes,42,Venmo,Every 3 Months
17354,25,Male,Shorts,Clothing,67,Idaho,S,Maroon,Winter,2.9,Yes,No,35,Bank Transfer,Every 3 Months
17355,23,Female,Shoes,Accessories,53,Alabama,M,Beige,Winter,2.6,No,No,5,Bank Transfer,Weekly
17356,43,Female,Jacket,Accessories,39,Tennessee,S,Yellow,Spring,3.4,Yes,Yes,38,Cash,Annually
17357,47,Female,Belt,Footwear,94,South Dakota,L,Maroon,Spring,3.4,No,Yes,39,Credit Card,Bi-Weekly
17358,69,Female,Jacket,Outerwear,85,Missouri,M,Lavender,Spring,4.7,Yes,Yes,12,PayPal,Every 3 Months
17359,56,Female,Hoodie,Clothing,72,Washington,S,Turquoise,Fall,3.8,Yes,Yes,29,PayPal,Every 3 Months
17360,48,Female,Shirt,Footwear,62,Texas,XL,Turquoise,Fall,2.9,Yes,Yes,7,Debit Card,Fortnightly
17361,25,Female,Jacket,Clothing,80,Maryland,XL,Silver,Fall,4.7,No,No,22,Credit Card,Quarterly
17362,40,Male,Coat,Footwear,88,Arkansas,XL,Olive,Fall,4.0,Yes,Yes,40,Cash,Every 3 Months
17363,40,Male,Belt,Clothing,98,Wisconsin,XL,Charcoal,Spring,4.1,Yes,No,21,Debit Card,Quarterly
17364,35,Male,Jacket,Accessories,100,New York,L,Red,Summer,3.0,No,Yes,21,Bank Transfer,Every 3 Months
17365,31,Male,Belt,Clothing,38,Idaho,L,Magenta,Fall,3.7,Yes,No,47,Venmo,Every 3 Months
